Device Time, Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Mass Air Flow Rate(g/s),Throttle Position(Manifold)(%),Timing Advance(°)
31-maj-2017 08:21:30.495,14.96916485,829.25,4,2.35294127,6.5
31-maj-2017 08:21:30.596,14.96916485,829.25,3.75,2.35294127,6.5
31-maj-2017 08:21:30.696,14.96916485,829.25,3.75,2.35294127,6.5
31-maj-2017 08:21:30.796,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:30.896,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:30.996,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.096,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.197,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.297,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.396,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.496,14.96916485,834,3.75,2.35294127,6.5
31-maj-2017 08:21:31.596,14.96916485,834,4,2.35294127,6.5
31-maj-2017 08:21:31.696,14.96916485,845.5,4,2.35294127,6.5
31-maj-2017 08:21:31.798,14.96916485,845.5,4,2.35294127,6.5
31-maj-2017 08:21:31.897,14.96916485,845.5,4,2.35294127,4.5
31-maj-2017 08:21:31.996,14.96916485,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.098,14.96916485,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.197,14.96916485,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.297,14.96916485,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.396,14.77536583,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.496,14.77536583,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.597,14.77536583,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.698,14.77536583,845.5,4,2.35294127,4.5
31-maj-2017 08:21:32.798,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:32.898,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:32.998,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:33.098,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:33.198,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:33.298,14.77536583,847,4,2.35294127,4.5
31-maj-2017 08:21:33.397,14.89379883,847,4,2.35294127,4.5
31-maj-2017 08:21:33.497,14.89379883,847,4,2.35294127,4.5
31-maj-2017 08:21:33.596,14.89379883,847,4,2.35294127,4.5
31-maj-2017 08:21:33.697,14.89379883,847,4,2.35294127,4.5
31-maj-2017 08:21:33.796,14.89379883,847,4,2.35294127,4.5
31-maj-2017 08:21:33.895,14.89379883,847,4,2.35294127,6
31-maj-2017 08:21:33.997,14.89379883,847,4,2.35294127,6
31-maj-2017 08:21:34.097,14.89379883,847,4,2.35294127,6
31-maj-2017 08:21:34.197,14.89379883,847,4,2.35294127,6
31-maj-2017 08:21:34.296,14.86867619,847,4,2.35294127,6
31-maj-2017 08:21:34.396,14.86867619,847,4,2.35294127,6
31-maj-2017 08:21:34.495,14.86867619,847,4,2.35294127,6
31-maj-2017 08:21:34.600,14.86867619,846.75,4,2.35294127,6
31-maj-2017 08:21:34.696,14.86867619,846.75,4,2.35294127,6
31-maj-2017 08:21:34.797,14.86867619,846.75,4,2.35294127,4.5
31-maj-2017 08:21:34.896,14.86867619,846.75,4,2.35294127,4.5
31-maj-2017 08:21:34.995,14.86867619,846.75,4,2.35294127,4.5
31-maj-2017 08:21:35.097,14.86867619,846.75,4,2.35294127,4.5
31-maj-2017 08:21:35.196,14.86867619,846.75,4,2.35294127,4.5
31-maj-2017 08:21:35.296,14.7968998,846.75,4,2.35294127,4.5
31-maj-2017 08:21:35.396,14.7968998,846.75,4.5,2.35294127,4.5
31-maj-2017 08:21:35.495,14.7968998,846.75,4.5,2.35294127,4.5
31-maj-2017 08:21:35.596,14.7968998,830.75,4.5,2.35294127,4.5
31-maj-2017 08:21:35.697,14.7968998,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:35.796,14.7968998,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:35.897,14.7968998,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:36.000,14.7968998,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:36.097,14.7968998,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:36.199,14.86867619,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:36.297,14.86867619,830.75,4.5,2.35294127,0.5
31-maj-2017 08:21:36.396,14.86867619,830.75,4.25,2.35294127,0.5
31-maj-2017 08:21:36.496,14.86867619,833.75,4.25,2.35294127,0.5
31-maj-2017 08:21:36.596,14.86867619,833.75,4.25,2.35294127,0.5
31-maj-2017 08:21:36.696,14.86867619,833.75,4.25,2.35294127,1.5
31-maj-2017 08:21:36.797,14.86867619,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:36.896,14.86867619,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:36.995,14.86867619,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:37.097,14.86867619,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:37.196,14.89379883,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:37.297,14.89379883,833.75,4.5,2.74509811,1.5
31-maj-2017 08:21:37.397,14.89379883,833.75,4.5,2.74509811,1.5
31-maj-2017 08:21:37.496,14.89379883,841.5,4.5,2.74509811,1.5
31-maj-2017 08:21:37.597,14.89379883,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:37.697,14.89379883,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:37.798,14.89379883,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:37.896,14.89379883,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:37.996,14.89379883,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:38.095,14.69999981,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:38.197,14.69999981,841.5,4.5,2.74509811,0.5
31-maj-2017 08:21:38.297,14.69999981,841.5,4.25,2.74509811,0.5
31-maj-2017 08:21:38.396,14.69999981,840.25,4.25,2.74509811,0.5
31-maj-2017 08:21:38.495,14.69999981,840.25,4.25,2.74509811,0.5
31-maj-2017 08:21:38.595,14.69999981,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:38.697,14.69999981,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:38.797,14.69999981,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:38.899,14.69999981,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:38.996,14.69999981,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:39.098,14.6784668,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:39.197,14.6784668,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:39.297,14.6784668,840.25,4.25,2.74509811,-1
31-maj-2017 08:21:39.397,14.6784668,844.25,4.25,2.74509811,-1
31-maj-2017 08:21:39.495,14.6784668,844.25,4.25,2.74509811,0
31-maj-2017 08:21:39.595,14.6784668,844.25,4.25,2.74509811,0
31-maj-2017 08:21:39.697,14.6784668,844.25,4.25,2.74509811,0
31-maj-2017 08:21:39.796,14.6784668,844.25,4.25,2.74509811,0
31-maj-2017 08:21:39.897,14.6784668,844.25,4.25,2.74509811,0
31-maj-2017 08:21:39.997,14.5133791,844.25,4.25,2.74509811,0
31-maj-2017 08:21:40.096,14.5133791,844.25,4.25,2.74509811,0
31-maj-2017 08:21:40.197,14.5133791,844.25,4.25,2.74509811,0
31-maj-2017 08:21:40.297,14.5133791,844.25,4.25,2.74509811,0
31-maj-2017 08:21:40.397,14.5133791,838,4.25,2.74509811,0
31-maj-2017 08:21:40.496,14.5133791,838,4.25,2.74509811,0
31-maj-2017 08:21:40.596,14.5133791,838,4.25,2.74509811,0
31-maj-2017 08:21:40.696,14.5133791,838,4.25,2.35294127,0
31-maj-2017 08:21:40.796,14.5133791,838,4.25,2.35294127,0
31-maj-2017 08:21:40.896,14.5133791,838,4.25,2.35294127,0
31-maj-2017 08:21:40.997,14.5133791,838,4.25,2.35294127,0
31-maj-2017 08:21:41.097,14.5133791,838,4,2.35294127,0
31-maj-2017 08:21:41.198,14.5133791,838,4,2.35294127,0
31-maj-2017 08:21:41.296,14.5133791,828.75,4,2.35294127,0
31-maj-2017 08:21:41.396,14.5133791,828.75,4,2.35294127,0
31-maj-2017 08:21:41.495,14.5133791,828.75,4,2.35294127,1.5
31-maj-2017 08:21:41.597,14.5133791,828.75,4,2.74509811,1.5
31-maj-2017 08:21:41.698,14.5133791,828.75,4,2.74509811,1.5
31-maj-2017 08:21:41.798,14.5133791,828.75,4,2.74509811,1.5
31-maj-2017 08:21:41.898,14.6784668,828.75,4,2.74509811,1.5
31-maj-2017 08:21:41.996,14.6784668,828.75,4,2.74509811,1.5
31-maj-2017 08:21:42.096,14.6784668,828.75,4.25,2.74509811,1.5
31-maj-2017 08:21:42.197,14.6784668,823.25,4.25,2.74509811,1.5
31-maj-2017 08:21:42.297,14.6784668,823.25,4.25,2.74509811,1.5
31-maj-2017 08:21:42.397,14.6784668,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.496,14.6784668,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.598,14.6784668,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.697,14.6784668,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.797,14.6784668,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.896,14.57079983,823.25,4.25,2.74509811,0
31-maj-2017 08:21:42.996,14.57079983,823.25,4.25,2.74509811,0
31-maj-2017 08:21:43.096,14.57079983,823.25,4.25,2.74509811,0
31-maj-2017 08:21:43.196,14.57079983,834,4.25,2.74509811,0
31-maj-2017 08:21:43.296,14.57079983,834,4.25,2.74509811,0
31-maj-2017 08:21:43.396,14.57079983,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.495,14.57079983,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.598,14.57079983,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.698,14.57079983,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.798,14.57079983,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.896,14.58874512,834,4.25,2.74509811,1.5
31-maj-2017 08:21:43.997,14.58874512,834,4.25,2.74509811,1.5
31-maj-2017 08:21:44.097,14.58874512,834,4.25,2.74509811,1.5
31-maj-2017 08:21:44.196,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.297,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.397,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.504,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.595,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.697,14.58874512,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.798,14.7968998,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.897,14.7968998,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:44.997,14.7968998,833.75,4.25,2.74509811,1.5
31-maj-2017 08:21:45.097,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.198,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.296,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.396,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.497,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.600,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.697,14.7968998,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.796,14.57079983,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.896,14.57079983,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:45.999,14.57079983,831.25,4.25,2.74509811,1.5
31-maj-2017 08:21:46.098,14.57079983,832,4.25,2.74509811,1.5
31-maj-2017 08:21:46.196,14.57079983,832,4.25,2.74509811,1.5
31-maj-2017 08:21:46.296,14.57079983,832,4.25,2.74509811,0.5
31-maj-2017 08:21:46.395,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.495,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.596,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.697,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.797,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.896,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:46.996,14.57079983,832,4.25,2.35294127,0.5
31-maj-2017 08:21:47.100,14.57079983,831,4.25,2.35294127,0.5
31-maj-2017 08:21:47.196,14.57079983,831,4.25,2.35294127,0.5
31-maj-2017 08:21:47.297,14.57079983,831,4.25,2.35294127,1.5
31-maj-2017 08:21:47.397,14.57079983,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.496,14.57079983,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.597,14.57079983,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.697,14.57079983,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.798,14.64257717,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.896,14.64257717,831,4.25,2.74509811,1.5
31-maj-2017 08:21:47.996,14.64257717,831,4.25,2.74509811,1.5
31-maj-2017 08:21:48.096,14.64257717,822.75,4.25,2.74509811,1.5
31-maj-2017 08:21:48.198,14.64257717,822.75,4.25,2.74509811,1.5
31-maj-2017 08:21:48.297,14.64257717,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.397,14.64257717,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.496,14.64257717,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.596,14.64257717,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.697,14.82202148,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.798,14.82202148,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.896,14.82202148,822.75,4.25,2.74509811,3
31-maj-2017 08:21:48.996,14.82202148,822.75,4.25,2.74509811,3
31-maj-2017 08:21:49.097,14.82202148,839.75,4.25,2.74509811,3
31-maj-2017 08:21:49.197,14.82202148,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.297,14.82202148,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.396,14.82202148,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.495,14.82202148,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.595,14.82202148,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.696,14.62463284,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.797,14.62463284,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.896,14.62463284,839.75,4.25,2.74509811,-1
31-maj-2017 08:21:49.996,14.62463284,841.5,4.25,2.74509811,-1
31-maj-2017 08:21:50.097,14.62463284,841.5,4.25,2.74509811,-1
31-maj-2017 08:21:50.196,14.62463284,841.5,4.25,2.74509811,0.5
31-maj-2017 08:21:50.300,14.62463284,841.5,4.25,2.35294127,0.5
31-maj-2017 08:21:50.397,14.62463284,841.5,4.25,2.35294127,0.5
31-maj-2017 08:21:50.496,14.62463284,841.5,4.25,2.35294127,0.5
31-maj-2017 08:21:50.595,14.64257717,841.5,4.25,2.35294127,0.5
31-maj-2017 08:21:50.697,14.64257717,841.5,4.25,2.35294127,0.5
31-maj-2017 08:21:50.798,14.64257717,841.5,12.75,2.35294127,0.5
31-maj-2017 08:21:50.899,14.64257717,841.5,12.75,2.35294127,0.5
31-maj-2017 08:21:51.001,14.64257717,1288,12.75,2.35294127,0.5
31-maj-2017 08:21:51.096,14.64257717,1288,12.75,2.35294127,15.5
31-maj-2017 08:21:51.196,14.64257717,1288,12.75,2.35294127,15.5
31-maj-2017 08:21:51.296,14.64257717,1288,12.75,12.94117641,15.5
31-maj-2017 08:21:51.396,14.64257717,1288,12.75,12.94117641,15.5
31-maj-2017 08:21:51.495,14.64257717,1288,12.75,12.94117641,15.5
31-maj-2017 08:21:51.597,15.10913086,1288,12.75,12.94117641,15.5
31-maj-2017 08:21:51.696,15.10913086,1288,12.75,12.94117641,15.5
31-maj-2017 08:21:51.798,15.10913086,1288,15.25,12.94117641,15.5
31-maj-2017 08:21:51.896,15.10913086,1255.5,15.25,12.94117641,15.5
31-maj-2017 08:21:51.999,15.10913086,1255.5,15.25,12.94117641,15.5
31-maj-2017 08:21:52.097,15.10913086,1255.5,15.25,12.94117641,15
31-maj-2017 08:21:52.197,15.10913086,1255.5,15.25,10.98039246,15
31-maj-2017 08:21:52.297,15.10913086,1255.5,15.25,10.98039246,15
31-maj-2017 08:21:52.396,15.10913086,1255.5,15.25,10.98039246,15
31-maj-2017 08:21:52.495,14.89379883,1255.5,15.25,10.98039246,15
31-maj-2017 08:21:52.595,14.89379883,1255.5,15.25,10.98039246,15
31-maj-2017 08:21:52.696,14.89379883,1255.5,15.75,10.98039246,15
31-maj-2017 08:21:52.797,14.89379883,1255.5,15.75,10.98039246,15
31-maj-2017 08:21:52.897,14.89379883,1473.75,15.75,10.98039246,15
31-maj-2017 08:21:52.997,14.89379883,1473.75,15.75,10.98039246,11
31-maj-2017 08:21:53.096,14.89379883,1473.75,15.75,10.98039246,11
31-maj-2017 08:21:53.197,14.89379883,1473.75,15.75,12.15686321,11
31-maj-2017 08:21:53.296,14.89379883,1473.75,15.75,12.15686321,11
31-maj-2017 08:21:53.396,14.89379883,1473.75,15.75,12.15686321,11
31-maj-2017 08:21:53.496,16.05659103,1473.75,15.75,12.15686321,11
31-maj-2017 08:21:53.600,16.05659103,1473.75,20.75,12.15686321,11
31-maj-2017 08:21:53.696,16.05659103,1473.75,20.75,12.15686321,11
31-maj-2017 08:21:53.796,16.05659103,2176,20.75,12.15686321,11
31-maj-2017 08:21:53.896,16.05659103,2176,20.75,12.15686321,21.5
31-maj-2017 08:21:53.997,16.05659103,2176,20.75,12.15686321,21.5
31-maj-2017 08:21:54.098,16.05659103,2176,20.75,15.29411793,21.5
31-maj-2017 08:21:54.198,16.05659103,2176,20.75,15.29411793,21.5
31-maj-2017 08:21:54.299,16.05659103,2176,20.75,15.29411793,21.5
31-maj-2017 08:21:54.397,14.55285645,2176,20.75,15.29411793,21.5
31-maj-2017 08:21:54.496,14.55285645,2176,20.75,15.29411793,21.5
31-maj-2017 08:21:54.597,14.55285645,2176,28,15.29411793,21.5
31-maj-2017 08:21:54.696,14.55285645,2778.75,28,15.29411793,21.5
31-maj-2017 08:21:54.797,14.55285645,2778.75,28,15.29411793,21.5
31-maj-2017 08:21:54.897,14.55285645,2778.75,28,15.29411793,3.5
31-maj-2017 08:21:54.998,14.55285645,2778.75,28,4.31372547,3.5
31-maj-2017 08:21:55.096,14.55285645,2778.75,28,4.31372547,3.5
31-maj-2017 08:21:55.195,14.55285645,2778.75,28,4.31372547,3.5
31-maj-2017 08:21:55.296,14.55285645,2778.75,28,4.31372547,3.5
31-maj-2017 08:21:55.400,11.90786171,2778.75,28,4.31372547,3.5
31-maj-2017 08:21:55.496,11.90786171,2778.75,10.5,4.31372547,3.5
31-maj-2017 08:21:55.595,11.90786171,2778.75,10.5,4.31372547,3.5
31-maj-2017 08:21:55.695,11.90786171,2039.25,10.5,4.31372547,3.5
31-maj-2017 08:21:55.798,11.90786171,2039.25,10.5,4.31372547,20
31-maj-2017 08:21:55.897,11.90786171,2039.25,10.5,4.31372547,20
31-maj-2017 08:21:55.997,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.097,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.197,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.299,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.397,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.496,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.598,11.90786171,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.703,15.28857327,2039.25,10.5,13.33333397,20
31-maj-2017 08:21:56.803,15.28857327,2039.25,29,13.33333397,20
31-maj-2017 08:21:56.897,15.28857327,2039.25,29,13.33333397,20
31-maj-2017 08:21:56.996,15.28857327,2181,29,13.33333397,20
31-maj-2017 08:21:57.098,15.28857327,2181,29,13.33333397,19.5
31-maj-2017 08:21:57.196,15.28857327,2181,29,13.33333397,19.5
31-maj-2017 08:21:57.298,15.28857327,2181,29,20,19.5
31-maj-2017 08:21:57.397,15.28857327,2181,29,20,19.5
31-maj-2017 08:21:57.496,15.28857327,2181,29,20,19.5
31-maj-2017 08:21:57.596,14.42365742,2181,29,20,19.5
31-maj-2017 08:21:57.697,14.42365742,2181,29,20,19.5
31-maj-2017 08:21:57.797,14.42365742,2181,39.25,20,19.5
31-maj-2017 08:21:57.897,14.42365742,2181,39.25,20,19.5
31-maj-2017 08:21:57.997,14.42365742,2566.5,39.25,20,19.5
31-maj-2017 08:21:58.096,14.42365742,2566.5,39.25,20,24
31-maj-2017 08:21:58.198,14.42365742,2566.5,39.25,20,24
31-maj-2017 08:21:58.297,14.42365742,2566.5,39.25,24.31372643,24
31-maj-2017 08:21:58.396,14.42365742,2566.5,39.25,24.31372643,24
31-maj-2017 08:21:58.495,14.42365742,2566.5,39.25,24.31372643,24
31-maj-2017 08:21:58.597,14.86867619,2566.5,39.25,24.31372643,24
31-maj-2017 08:21:58.698,14.86867619,2566.5,39.25,24.31372643,24
31-maj-2017 08:21:58.801,14.86867619,2566.5,47,24.31372643,24
31-maj-2017 08:21:58.897,14.86867619,3007.25,47,24.31372643,24
31-maj-2017 08:21:58.997,14.86867619,3007.25,47,24.31372643,24
31-maj-2017 08:21:59.098,14.86867619,3007.25,47,24.31372643,27.5
31-maj-2017 08:21:59.198,14.86867619,3007.25,47,24.31372643,27.5
31-maj-2017 08:21:59.297,14.86867619,3007.25,47,18.8235302,27.5
31-maj-2017 08:21:59.396,14.86867619,3007.25,47,18.8235302,27.5
31-maj-2017 08:21:59.495,14.86867619,3007.25,47,18.8235302,27.5
31-maj-2017 08:21:59.597,11.02499962,3007.25,47,18.8235302,27.5
31-maj-2017 08:21:59.697,11.02499962,3007.25,14.25,18.8235302,27.5
31-maj-2017 08:21:59.798,11.02499962,3007.25,14.25,18.8235302,27.5
31-maj-2017 08:21:59.898,11.02499962,2527,14.25,18.8235302,27.5
31-maj-2017 08:21:59.999,11.02499962,2527,14.25,18.8235302,27.5
31-maj-2017 08:22:00.095,11.02499962,2527,14.25,18.8235302,28.5
31-maj-2017 08:22:00.195,11.02499962,2527,14.25,18.8235302,28.5
31-maj-2017 08:22:00.298,11.02499962,2527,14.25,10.1960783,28.5
31-maj-2017 08:22:00.396,11.02499962,2527,14.25,10.1960783,28.5
31-maj-2017 08:22:00.495,11.02499962,2527,14.25,10.1960783,28.5
31-maj-2017 08:22:00.596,16.68823242,2527,14.25,10.1960783,28.5
31-maj-2017 08:22:00.696,16.68823242,2527,23.75,10.1960783,28.5
31-maj-2017 08:22:00.798,16.68823242,2527,23.75,10.1960783,28.5
31-maj-2017 08:22:00.897,16.68823242,2273,23.75,10.1960783,28.5
31-maj-2017 08:22:00.998,16.68823242,2273,23.75,10.1960783,28.5
31-maj-2017 08:22:01.097,16.68823242,2273,23.75,10.1960783,21.5
31-maj-2017 08:22:01.198,16.68823242,2273,23.75,16.47058868,21.5
31-maj-2017 08:22:01.298,16.68823242,2273,23.75,16.47058868,21.5
31-maj-2017 08:22:01.398,16.68823242,2273,23.75,16.47058868,21.5
31-maj-2017 08:22:01.495,14.49543476,2273,23.75,16.47058868,21.5
31-maj-2017 08:22:01.595,14.49543476,2273,23.75,16.47058868,21.5
31-maj-2017 08:22:01.695,14.49543476,2273,27.75,16.47058868,21.5
31-maj-2017 08:22:01.798,14.49543476,2273,27.75,16.47058868,21.5
31-maj-2017 08:22:01.899,14.49543476,2405.25,27.75,16.47058868,21.5
31-maj-2017 08:22:01.998,14.49543476,2405.25,27.75,16.47058868,23
31-maj-2017 08:22:02.098,14.49543476,2405.25,27.75,16.47058868,23
31-maj-2017 08:22:02.197,14.49543476,2405.25,27.75,16.86274529,23
31-maj-2017 08:22:02.297,14.49543476,2405.25,27.75,16.86274529,23
31-maj-2017 08:22:02.397,14.49543476,2405.25,27.75,16.86274529,23
31-maj-2017 08:22:02.496,14.64257717,2405.25,27.75,16.86274529,23
31-maj-2017 08:22:02.598,14.64257717,2405.25,30.75,16.86274529,23
31-maj-2017 08:22:02.698,14.64257717,2405.25,30.75,16.86274529,23
31-maj-2017 08:22:02.796,14.64257717,2559.5,30.75,16.86274529,23
31-maj-2017 08:22:02.898,14.64257717,2559.5,30.75,16.86274529,23
31-maj-2017 08:22:02.998,14.64257717,2559.5,30.75,16.86274529,24
31-maj-2017 08:22:03.097,14.64257717,2559.5,30.75,18.8235302,24
31-maj-2017 08:22:03.197,14.64257717,2559.5,30.75,18.8235302,24
31-maj-2017 08:22:03.298,14.64257717,2559.5,30.75,18.8235302,24
31-maj-2017 08:22:03.396,14.5133791,2559.5,30.75,18.8235302,24
31-maj-2017 08:22:03.495,14.5133791,2559.5,30.75,18.8235302,24
31-maj-2017 08:22:03.597,14.5133791,2559.5,34.25,18.8235302,24
31-maj-2017 08:22:03.698,14.5133791,2559.5,34.25,18.8235302,24
31-maj-2017 08:22:03.798,14.5133791,2702,34.25,18.8235302,24
31-maj-2017 08:22:03.898,14.5133791,2702,34.25,18.8235302,-4
31-maj-2017 08:22:03.997,14.5133791,2702,34.25,18.8235302,-4
31-maj-2017 08:22:04.097,14.5133791,2702,34.25,3.52941179,-4
31-maj-2017 08:22:04.198,14.5133791,2702,34.25,3.52941179,-4
31-maj-2017 08:22:04.298,14.5133791,2702,34.25,3.52941179,-4
31-maj-2017 08:22:04.397,11.02499962,2702,34.25,3.52941179,-4
31-maj-2017 08:22:04.496,11.02499962,2702,34.25,3.52941179,-4
31-maj-2017 08:22:04.597,11.02499962,2702,17.75,3.52941179,-4
31-maj-2017 08:22:04.697,11.02499962,2164.5,17.75,3.52941179,-4
31-maj-2017 08:22:04.798,11.02499962,2164.5,17.75,3.52941179,-4
31-maj-2017 08:22:04.897,11.02499962,2164.5,17.75,3.52941179,22.5
31-maj-2017 08:22:04.998,11.02499962,2164.5,17.75,13.72549057,22.5
31-maj-2017 08:22:05.096,11.02499962,2164.5,17.75,13.72549057,22.5
31-maj-2017 08:22:05.199,11.02499962,2164.5,17.75,13.72549057,22.5
31-maj-2017 08:22:05.298,15.28857327,2164.5,17.75,13.72549057,22.5
31-maj-2017 08:22:05.396,15.28857327,2164.5,17.75,13.72549057,22.5
31-maj-2017 08:22:05.495,15.28857327,2164.5,23.75,13.72549057,22.5
31-maj-2017 08:22:05.601,15.28857327,2164.5,23.75,13.72549057,22.5
31-maj-2017 08:22:05.696,15.28857327,2246,23.75,13.72549057,22.5
31-maj-2017 08:22:05.795,15.28857327,2246,23.75,13.72549057,21.5
31-maj-2017 08:22:05.898,15.28857327,2246,23.75,13.72549057,21.5
31-maj-2017 08:22:05.996,15.28857327,2246,23.75,15.29411793,21.5
31-maj-2017 08:22:06.098,15.28857327,2246,23.75,15.29411793,21.5
31-maj-2017 08:22:06.197,15.28857327,2246,23.75,15.29411793,21.5
31-maj-2017 08:22:06.296,14.69999981,2246,23.75,15.29411793,21.5
31-maj-2017 08:22:06.396,14.69999981,2246,23.75,15.29411793,21.5
31-maj-2017 08:22:06.495,14.69999981,2246,26.5,15.29411793,21.5
